price,fit,residuals,weight,length,width,depth,table,cut,color,clarity,depth.percentage
1023,1477.377695,-454.3776951,0.5,5.07,5.02,3.2,58,Very Good,J,VS2,63.4
1023,1213.969153,-190.9691531,0.42,4.83,4.89,2.96,55,Ideal,G,VVS1,60.9
1023,1567.130812,-544.1308117,0.51,5.11,5.13,3.2,58,Ideal,J,SI1,62.5
1023,1069.457915,-46.45791499,0.44,4.96,4.92,3.01,58,Premium,F,SI1,60.9
1024,1338.846066,-314.8460659,0.5,5.06,5.03,3.1,61,Premium,H,SI2,62.6
1024,960.3372364,63.6627636,0.41,4.87,4.91,2.93,57,Very Good,I,VVS2,59.9
1024,1178.326556,-154.3265565,0.41,4.84,4.8,2.94,54,Ideal,H,VS1,61
1024,863.2847177,160.7152823,0.39,4.69,4.65,2.91,57,Ideal,F,VS1,62.3
1024,933.4611613,90.53883867,0.39,4.7,4.63,2.9,56,Ideal,F,VS1,62.2
1024,901.4535273,122.5464727,0.42,4.85,4.82,2.95,59,Premium,E,VS2,61
1024,827.9811168,196.0188832,0.42,4.85,4.82,2.95,60,Premium,E,VS2,61
1024,1113.000527,-89.00052747,0.42,4.85,4.81,2.96,56,Ideal,E,VS2,61.3
1024,1126.391708,-102.3917081,0.42,4.82,4.8,2.97,56,Ideal,E,VS2,61.7
1024,1192.575796,-168.5757964,0.42,4.82,4.8,2.98,55,Ideal,E,VS2,62
1024,907.1599404,116.8400596,0.42,4.85,4.81,2.94,59,Premium,E,VS2,60.9
1024,1173.121276,-149.1212758,0.42,4.83,4.77,2.99,55,Ideal,E,VS2,62.3
1024,1198.546506,-174.5465063,0.42,4.8,4.79,2.99,55,Ideal,E,VS2,62.4
1024,1176.285094,-152.2850942,0.42,4.83,4.79,2.99,55,Ideal,E,VS2,62.2
1024,1168.996772,-144.996772,0.42,4.83,4.79,3,55,Ideal,E,VS2,62.4
1024,1168.996772,-144.996772,0.42,4.83,4.79,3,55,Ideal,E,VS2,62.4
1024,912.7737233,111.2262767,0.42,4.81,4.75,2.96,59,Premium,E,VS2,61.9
1024,892.6228142,131.3771858,0.42,4.8,4.76,3,59,Premium,E,VS2,62.8
1024,1136.486922,-112.4869218,0.42,4.8,4.77,2.97,56,Ideal,E,VS2,62.1
1024,1062.882363,-38.88236284,0.42,4.81,4.77,2.96,57,Ideal,E,VS2,61.8
1024,584.0643501,439.9356499,0.39,4.73,4.7,2.86,61,Premium,G,VVS2,60.7
1024,779.3601664,244.6398336,0.39,4.69,4.63,2.92,58,Premium,G,VS1,62.7
1024,782.6166149,241.3833851,0.39,4.73,4.7,2.89,58,Premium,D,VS2,61.3
1024,715.0753959,308.9246041,0.39,4.76,4.74,2.86,59,Premium,D,VS2,60.2
1024,471.5255522,552.4744478,0.35,4.61,4.57,2.75,59,Premium,H,VVS1,59.9
1024,425.9283367,598.0716633,0.35,4.54,4.51,2.77,60,Premium,H,VVS1,61.2
1024,749.4283075,274.5716925,0.35,4.55,4.51,2.82,55,Ideal,H,VVS1,62.3
1024,418.2435692,605.7564308,0.35,4.57,4.51,2.75,60,Premium,H,VVS1,60.6
1024,634.9327423,389.0672577,0.35,4.54,4.53,2.79,57,Ideal,H,VVS1,61.5
1024,693.6963599,330.3036401,0.35,4.55,4.53,2.8,56,Ideal,H,VVS1,61.7
1024,416.9259568,607.0740432,0.35,4.55,4.5,2.77,60,Premium,H,VVS1,61.2
1024,674.2207634,349.7792366,0.35,4.47,4.45,2.79,57,Ideal,H,VVS1,62.6
1024,565.2279086,458.7720914,0.35,4.52,4.46,2.79,58,Premium,H,VVS1,62.1
1024,721.1751096,302.8248904,0.35,4.51,4.47,2.79,56,Ideal,G,VVS2,62.1
1024,691.7575237,332.2424763,0.35,4.53,4.47,2.81,56,Premium,G,VVS2,62.4
1024,540.5560504,483.4439496,0.35,4.54,4.49,2.81,58,Premium,G,VVS2,62.2
1024,614.121091,409.878909,0.35,4.58,4.54,2.78,57,Ideal,G,VVS2,61
1024,584.4576507,439.5423493,0.35,4.48,4.44,2.8,58,Premium,G,VVS2,62.8
1024,485.0699571,538.9300429,0.35,4.66,4.61,2.79,58,Premium,E,VVS2,60.2
1024,643.0922645,380.9077355,0.39,4.72,4.7,2.89,60,Premium,D,VS2,61.4
1025,653.5007651,371.4992349,0.35,4.71,4.75,2.74,56,Very Good,E,IF,57.9
1025,471.4572389,553.5427611,0.3,4.32,4.3,2.69,55,Ideal,G,IF,62.4
1025,946.6386433,78.36135674,0.4,4.78,4.72,2.96,56,Ideal,E,VS2,62.3
1026,910.8392118,115.1607882,0.39,4.64,4.67,2.9,57,Ideal,E,VS1,62.3
1026,324.7161204,701.2838796,0.3,4.26,4.3,2.65,58,Premium,E,IF,61.9
1026,194.9831685,831.0168315,0.3,4.3,4.32,2.59,60,Very Good,E,IF,60.1
1026,248.30467,777.69533,0.3,4.29,4.33,2.63,59,Premium,E,IF,61
1026,702.0200664,323.9799336,0.39,4.72,4.75,2.82,60,Premium,E,VS1,59.6
1026,731.7546083,294.2453917,0.42,4.8,4.86,2.94,62,Very Good,H,VVS1,60.9
1026,1707.615847,-681.6158475,0.51,5.12,5.09,3.19,56,Premium,G,SI2,62.5
1026,1451.823913,-425.8239134,0.51,5.3,5.25,3.09,59,Premium,G,SI2,58.6
1026,1111.205315,-85.20531488,0.41,4.76,4.79,2.94,55.7,Ideal,F,VVS2,61.4
1026,1637.936414,-611.9364143,0.48,5.04,5.05,3.14,54,Ideal,H,VS2,62.2
1026,701.6059059,324.3940941,0.35,4.55,4.58,2.8,56,Ideal,D,VS1,61.4
1026,827.0172867,198.9827133,0.38,4.63,4.6,2.87,57,Ideal,F,VS2,62.2
1026,646.2265607,379.7734393,0.38,4.72,4.67,2.84,59,Premium,F,VS2,60.5
1026,816.6972944,209.3027056,0.38,4.62,4.58,2.89,57,Ideal,F,VS2,62.8
1026,659.3929627,366.6070373,0.38,4.66,4.61,2.87,59,Premium,F,VS2,61.9
1026,791.6289909,234.3710091,0.38,4.67,4.61,2.88,57,Ideal,F,VS2,62.1
1026,875.6856905,150.3143095,0.38,4.66,4.63,2.88,56,Ideal,F,VS2,62
1026,852.0671478,173.9328522,0.38,4.72,4.67,2.86,56,Premium,F,VS2,60.9
1026,1299.924968,-273.9249678,0.49,5.1,5.06,3.08,60,Premium,G,SI1,60.6
1026,1449.716199,-423.7161987,0.49,5.03,4.98,3.13,58,Premium,G,SI1,62.5
1026,-126.0457618,1152.045762,0.3,4.34,4.29,2.58,64,Good,E,VVS2,59.8
1027,826.6857603,200.3142397,0.35,4.55,4.58,2.83,54,Very Good,F,IF,62
1027,885.5735911,141.4264089,0.38,4.63,4.69,2.91,56,Ideal,E,VVS2,62.4
1027,835.0589812,191.9410188,0.38,4.62,4.65,2.88,57,Ideal,E,VS1,62.1
1027,1284.863586,-257.8635857,0.45,4.82,4.65,3.14,56,Fair,G,VS1,66.3
1027,1370.268956,-343.2689564,0.45,4.99,4.97,3.02,55,Ideal,D,SI1,60.6
1028,1083.995768,-55.99576847,0.4,4.67,4.7,2.98,55,Very Good,E,VVS2,63.6
1028,703.0556667,324.9443333,0.35,4.56,4.59,2.79,56,Ideal,G,VVS1,61
1028,839.0492757,188.9507243,0.36,4.6,4.62,2.81,55,Ideal,F,VVS1,61
1028,1996.01592,-968.01592,0.54,5.23,5.26,3.24,55,Ideal,G,SI2,61.8
1028,609.0359018,418.9640982,0.35,4.58,4.6,2.8,57,Ideal,H,IF,60.9
1028,638.0018697,389.9981303,0.33,4.47,4.49,2.77,55,Ideal,F,IF,61.8
1028,448.9610522,579.0389478,0.31,4.37,4.35,2.72,56,Ideal,E,VVS1,62.4
1028,588.3532542,439.6467458,0.31,4.39,4.35,2.71,54,Ideal,G,IF,62
1028,488.4949278,539.5050722,0.31,4.42,4.37,2.72,55,Ideal,F,VVS1,61.9
1028,191.7588757,836.2411243,0.31,4.49,4.45,2.67,59,Premium,F,VVS1,59.7
1028,883.768237,144.231763,0.44,4.97,4.91,2.95,61,Premium,E,SI2,59.7
1029,1883.057087,-854.0570874,0.51,5.05,5.08,3.22,54,Good,G,SI2,63.6
1029,955.391047,73.60895303,0.36,4.59,4.61,2.86,53,Ideal,G,IF,62.2
1029,849.4087863,179.5912137,0.36,4.56,4.59,2.83,55,Ideal,G,IF,61.9
1029,810.2406538,218.7593462,0.42,4.85,4.8,2.97,60,Premium,G,VVS2,61.6
1030,523.227687,506.772313,0.37,4.68,4.63,2.8,60,Premium,D,VS1,60.2
1030,829.3920865,200.6079135,0.38,4.57,4.61,2.93,57,Very Good,D,VVS2,63.8
1030,748.4992053,281.5007947,0.38,4.58,4.61,2.93,58,Very Good,F,VVS1,63.8
1030,1194.161827,-164.1618274,0.46,4.88,4.83,3.08,59,Very Good,D,VS2,63.4
1030,819.2573544,210.7426456,0.38,4.64,4.69,2.89,57,Ideal,E,VVS2,62
1030,715.2318611,314.7681389,0.34,4.5,4.52,2.78,55,Ideal,E,VVS1,61.6
1030,785.3983087,244.6016913,0.35,4.56,4.6,2.78,55,Ideal,E,VVS1,60.7
1030,527.3765075,502.6234925,0.32,4.43,4.39,2.7,56,Ideal,D,VVS2,61.2
1030,872.4744186,157.5255814,0.41,4.79,4.77,2.9,59,Premium,E,VS1,60.7
1030,1113.763896,-83.76389578,0.41,4.79,4.76,2.97,55,Ideal,E,VS1,62.2
1030,1781.761057,-751.7610572,0.52,5.05,5,3.28,56,Fair,J,VS2,65.3
1030,271.927907,758.072093,0.32,4.49,4.45,2.7,59,Premium,D,VS1,60.5
1031,1079.699598,-48.69959785,0.4,4.73,4.77,2.94,55,Very Good,I,VS2,61.9
1031,936.7450712,94.25492875,0.38,4.71,4.74,2.87,55,Very Good,G,VS1,60.7
1031,889.5659465,141.4340535,0.38,4.64,4.67,2.89,56,Ideal,H,VVS2,62.1
1031,1056.440043,-25.44004291,0.42,4.84,4.87,2.96,57,Ideal,F,VS1,61
1031,1076.762619,-45.76261883,0.42,4.79,4.81,2.97,57,Ideal,F,VS1,61.9
1031,1251.807413,-220.8074135,0.42,4.75,4.8,2.97,55,Ideal,D,VS2,62.2
1031,1090.021651,-59.021651,0.42,4.77,4.8,2.97,57,Ideal,G,VVS2,62.1
1031,1151.552642,-120.5526417,0.42,4.81,4.82,2.95,56,Ideal,G,VVS2,61.3
1031,989.8384334,41.16156657,0.42,4.78,4.82,2.9,59,Very Good,G,VVS2,60.4
1031,910.8523525,120.1476475,0.42,4.81,4.83,2.98,59,Premium,F,VS1,61.8
1031,1154.848609,-123.8486086,0.42,4.8,4.84,2.96,56,Ideal,D,VS2,61.4
1031,1082.958107,-51.95810725,0.42,4.8,4.85,2.96,57,Ideal,F,VS1,61.3
1031,950.5899307,80.41006932,0.42,4.8,4.85,2.94,59,Premium,F,VS1,60.9
1031,1191.707741,-160.707741,0.42,4.86,4.89,2.96,55,Ideal,G,VVS2,60.7
1031,1140.271964,-109.2719641,0.42,4.8,4.84,2.98,56,Ideal,D,VS2,61.8
1031,1101.923552,-70.92355246,0.42,4.78,4.83,2.95,57,Ideal,F,VS1,61.4
1031,800.5739212,230.4260788,0.42,4.84,4.88,2.91,61,Very Good,F,VS1,59.9
1031,1219.226009,-188.2260091,0.42,4.77,4.78,2.99,55,Ideal,G,VVS2,62.6
1031,1228.096241,-197.0962406,0.42,4.77,4.79,2.98,55,Ideal,F,VS1,62.3
1031,1058.021952,-27.02195213,0.42,4.84,4.88,2.96,57,Ideal,F,VS1,60.9
1031,1162.136931,-131.1369308,0.42,4.8,4.84,2.95,56,Ideal,D,VS2,61.2
1031,996.2266645,34.77333546,0.42,4.82,4.86,2.96,58,Premium,F,VS1,61.2
1031,1232.70982,-201.7098198,0.42,4.78,4.82,2.97,55,Very Good,F,VS1,61.9
1031,1203.424382,-172.4243824,0.42,4.79,4.82,3,55,Ideal,G,VVS2,62.4
1031,1278.346554,-247.3465537,0.42,4.8,4.83,2.99,54,Ideal,D,VS2,62.1
1031,1196.003912,-165.0039117,0.42,4.8,4.82,3,55,Ideal,D,VS2,62.4
1031,1173.721424,-142.7214237,0.42,4.74,4.77,2.98,56,Ideal,G,VVS2,62.7
1031,1157.787648,-126.7876485,0.42,4.77,4.81,2.98,56,Ideal,G,VVS2,62.2
1031,1010.444321,20.5556788,0.4,4.77,4.8,2.9,56,Ideal,E,VVS1,60.6
1031,1156.777246,-125.7772459,0.5,5.08,5.04,3.13,63,Very Good,H,SI1,61.9
1031,662.9037121,368.0962879,0.39,4.73,4.78,2.87,60,Ideal,F,VVS2,60.4
1031,1078.249837,-47.24983707,0.4,4.72,4.76,2.95,55,Ideal,H,SI1,62.2
1031,1303.448501,-272.4485014,0.47,4.81,4.87,3.15,59,Good,H,VS1,65.1
1031,1039.662326,-8.662326275,0.44,4.87,4.82,3.02,59,Premium,G,VS1,62.3
1031,1726.427104,-695.4271045,0.5,5.06,4.92,3.25,54,Fair,F,SI2,65.5
1031,1243.390133,-212.3901335,0.5,5.21,5.18,3.01,62,Premium,F,SI2,58
1031,1726.427104,-695.4271045,0.5,5.06,4.92,3.25,54,Fair,F,SI2,65.5
1031,1423.016471,-392.0164715,0.5,5.18,5.15,3.09,59,Ideal,I,SI1,59.8
1031,1426.955715,-395.9557152,0.5,5.1,5.03,3.14,59,Premium,G,SI2,62
1031,1576.918613,-545.9186129,0.5,4.97,4.9,3.24,57,Fair,G,VS2,65.7
1032,1340.368681,-308.3686807,0.44,4.88,4.91,3.02,55,Ideal,G,SI1,61.7
1032,832.8051538,199.1948462,0.46,5.09,5.02,3,63,Very Good,E,SI1,59.3
1033,886.853746,146.146254,0.4,4.73,4.76,2.9,58,Very Good,G,VVS2,61.1
1033,899.7933087,133.2066913,0.38,4.61,4.64,2.9,56,Ideal,F,VVS2,62.7
1033,907.2117185,125.7882815,0.36,4.57,4.63,2.85,54,Ideal,D,VVS2,62
1033,819.7564259,213.2435741,0.37,4.6,4.64,2.88,56,Ideal,G,IF,62.4
1033,1490.528679,-457.5286795,0.53,5.14,5.17,3.16,62,Good,I,SI1,61.3
1033,713.1608765,319.8391235,0.34,4.49,4.46,2.78,55,Ideal,D,VS2,62.1
1033,628.1434914,404.8565086,0.34,4.5,4.48,2.79,56,Ideal,E,VS1,62.1
1033,681.0685476,351.9314524,0.34,4.52,4.49,2.8,55,Ideal,E,VS1,62.2
1033,475.0562936,557.9437064,0.34,4.58,4.54,2.73,58,Premium,E,VS1,59.9
1033,570.4331893,462.5668107,0.34,4.53,4.49,2.74,57,Ideal,E,VS1,60.8
1033,567.6658162,465.3341838,0.34,4.5,4.47,2.77,57,Ideal,E,VS1,61.8
1033,626.4294338,406.5705662,0.34,4.51,4.47,2.78,56,Ideal,E,VS1,61.8
1033,613.3025501,419.6974499,0.34,4.52,4.48,2.79,56,Ideal,E,VS1,62
1033,724.8379995,308.1620005,0.34,4.47,4.44,2.78,55,Ideal,E,VS1,62.4
1033,820.7250464,212.2749536,0.34,4.52,4.49,2.81,53,Ideal,D,VS2,62.4
1033,586.3669645,446.6330355,0.34,4.5,4.45,2.74,57,Ideal,E,VS1,61.2
1033,578.9464938,454.0535062,0.34,4.51,4.45,2.74,57,Ideal,E,VS1,61.2
1033,570.5653378,462.4346622,0.34,4.52,4.49,2.75,57,Ideal,E,VS1,61
1033,725.4980143,307.5019857,0.38,4.76,4.71,2.8,58,Premium,H,VVS1,59.1
1033,567.3120339,465.6879661,0.38,4.7,4.68,2.87,60,Premium,H,VVS1,61.2
1033,727.0663302,305.9336698,0.38,4.62,4.57,2.91,58,Very Good,H,VVS1,63.3
1033,579.4355692,453.5644308,0.34,4.52,4.5,2.74,57,Ideal,D,VS2,60.8
1033,623.6225423,409.3774577,0.34,4.53,4.5,2.77,56,Ideal,D,VS2,61.4
1033,573.5970077,459.4029923,0.34,4.53,4.51,2.74,57,Ideal,D,VS2,60.6
1033,330.918364,702.081636,0.34,4.56,4.51,2.74,60,Premium,D,VS2,60.4
1033,523.3071763,509.6928237,0.34,4.55,4.52,2.69,58,Premium,D,VS2,59.3
1033,718.999438,314.000562,0.34,4.48,4.45,2.78,55,Ideal,D,VS2,62.3
1033,718.8672895,314.1327105,0.34,4.49,4.45,2.77,55,Ideal,D,VS2,62
1033,483.741265,549.258735,0.34,4.5,4.45,2.78,58,Premium,D,VS2,62.1
1033,582.2424607,450.7575393,0.34,4.5,4.47,2.75,57,Ideal,D,VS2,61.3
1033,760.2473711,272.7526289,0.34,4.52,4.48,2.79,54,Ideal,D,VS2,62
1033,578.8538638,454.1461362,0.34,4.47,4.4,2.77,57,Ideal,D,VS2,62.5
1033,708.6794457,324.3205543,0.34,4.47,4.43,2.8,55,Ideal,D,VS2,62.9
1033,607.2392101,425.7607899,0.34,4.5,4.44,2.81,56,Ideal,D,VS2,62.9
1033,726.2877602,306.7122398,0.34,4.48,4.45,2.77,55,Ideal,D,VS2,62
1033,580.6605515,452.3394485,0.34,4.5,4.46,2.75,57,Ideal,E,VS1,61.4
1033,2277.977808,-1244.977808,0.6,5.31,5.21,3.5,56,Fair,E,SI2,66.5
1033,867.2791339,165.7208661,0.41,4.73,4.64,2.94,59,Premium,H,VS1,62.8
1034,1532.655758,-498.6557576,0.5,5.09,5.14,3.15,57.8,Very Good,J,VS1,61.4
1034,2135.120236,-1101.120236,0.55,5.18,5.21,3.33,54,Good,J,VS2,64.1
1034,1009.757929,24.24207127,0.39,4.7,4.74,2.92,55,Ideal,E,VVS2,61.9
1034,1008.17602,25.82398049,0.39,4.7,4.73,2.92,55,Ideal,E,VVS2,61.9
1034,555.3717941,478.6282059,0.31,4.37,4.42,2.69,55,Ideal,D,VVS2,61.2
1034,481.5424566,552.4575434,0.31,4.35,4.37,2.7,56,Ideal,D,VVS2,62
1034,477.0215074,556.9784926,0.31,4.38,4.39,2.68,56,Ideal,D,VVS2,61.1
1035,1591.208908,-556.2089076,0.5,5.06,5.09,3.17,57,Very Good,I,SI1,62.5
1035,1225.753024,-190.753024,0.45,4.86,4.84,3.02,58,Premium,I,VS1,62.3
1035,1631.425578,-596.4255782,0.5,4.99,4.92,3.25,56,Fair,G,SI2,65.6
1035,716.3146989,318.6853011,0.35,4.54,4.58,2.79,56,Ideal,D,VS1,61.2
1035,1791.530403,-756.5304027,0.52,5.17,5.21,3.19,56,Ideal,H,SI2,61.5
1035,1535.344812,-500.3448115,0.5,5.07,5.11,3.14,58,Ideal,H,SI1,61.7
1035,1647.033485,-612.0334852,0.5,5.1,5.12,3.16,56,Ideal,H,SI1,61.8
1035,727.727525,307.272475,0.35,4.54,4.56,2.77,56,Ideal,F,IF,60.9
1035,964.3791062,70.6208938,0.4,4.78,4.74,2.94,56,Ideal,H,VS1,61.8
1035,1297.297678,-262.2976782,0.46,4.98,4.93,3.06,57,Premium,E,SI1,61.8
1035,1170.314384,-135.3143843,0.42,4.85,4.8,2.98,55,Ideal,H,VVS1,61.8
1035,1068.626233,-33.62623334,0.4,4.73,4.7,2.94,55,Ideal,I,VVS2,62.4
1035,964.5112546,70.48874536,0.4,4.77,4.74,2.95,56,Ideal,I,VVS2,62
1035,841.8813649,193.1186351,0.4,4.73,4.66,2.94,58,Premium,H,VS1,62.6
1035,859.8861247,175.1138753,0.4,4.71,4.68,2.94,58,Premium,H,VS1,62.6
1035,859.8861247,175.1138753,0.4,4.71,4.68,2.94,58,Premium,H,VS1,62.6
1035,692.2618007,342.7381993,0.4,4.74,4.69,2.94,60,Premium,H,VS1,62.4
1035,982.1590875,52.84091249,0.4,4.73,4.71,2.96,56,Premium,H,VS1,62.7
1035,675.8178743,359.1821257,0.4,4.67,4.63,2.92,61,Premium,G,VS2,62.8
1035,985.0981274,49.90187257,0.4,4.7,4.68,2.98,56,Very Good,G,VS2,63.5
1035,986.4157398,48.58426023,0.4,4.72,4.69,2.96,56,Ideal,G,VS2,62.9
1035,943.8106759,91.1893241,0.4,4.71,4.7,2.93,57,Ideal,G,VS2,62.3
1035,911.1897532,123.8102468,0.4,4.78,4.73,2.91,57,Ideal,G,VS2,61.2
1035,751.7361275,283.2638725,0.36,4.57,4.53,2.84,56,Premium,E,VVS1,62.4
1035,904.822598,130.177402,0.4,4.83,4.74,2.87,57,Premium,G,VS1,60
1035,672.4085579,362.5914421,0.46,5.08,5.03,2.93,66,Fair,G,VS1,58
1035,1387.136467,-352.1364669,0.5,4.98,4.96,3.1,61,Premium,J,VS1,62.4
1036,1133.350565,-97.3505648,0.41,4.77,4.79,2.97,55,Ideal,F,VVS2,62.1
1036,1045.960451,-9.960450651,0.39,4.68,4.69,2.9,54.8,Ideal,F,VVS2,61.9
1036,1194.61932,-158.6193195,0.43,4.86,4.82,2.98,56,Ideal,D,SI1,61.6
1036,1426.364014,-390.3640137,0.51,5.1,5.03,3.18,60,Premium,F,SI2,62.8
1036,1434.830317,-398.8303173,0.51,5.18,5.14,3.01,61,Premium,F,SI2,58.3
1037,1772.387416,-735.3874164,0.57,5.36,5.4,3.26,61,Very Good,J,SI1,60.6
1037,1132.352422,-95.35242195,0.43,4.85,4.89,2.99,57,Ideal,G,VVS1,61.4
1037,1982.297335,-945.2973348,0.55,5.24,5.27,3.29,56,Ideal,H,SI2,62.6
1037,854.7534819,182.2465181,0.43,4.84,4.9,2.98,61,Good,H,VVS1,61.2
1037,1123.52738,-86.52738026,0.45,4.9,4.75,3.1,58,Fair,F,VS2,64.2
1037,1498.205001,-461.2050006,0.52,5.2,5.17,3.15,60,Premium,E,I1,60.8
1038,2030.738899,-992.7388992,0.53,5.21,5.24,3.27,53,Ideal,J,VS2,62.6
1038,1030.540058,7.459942298,0.38,4.66,4.68,2.88,54,Ideal,E,VS2,61.7
1038,1570.714665,-532.7146648,0.5,5.17,5.2,3.11,57,Ideal,G,SI2,60
1038,1989.451448,-951.4514477,0.53,5.22,5.26,3.22,54,Ideal,I,SI1,61.5
1038,596.9643944,441.0356056,0.37,4.66,4.63,2.82,59,Premium,D,VVS2,60.7
1038,948.0673282,89.93267184,0.4,4.7,4.68,2.93,57,Ideal,E,VS2,62.6
1038,861.203737,176.796263,0.4,4.73,4.69,2.92,58,Premium,E,VS2,62
1039,440.8973047,598.1026953,0.31,4.45,4.49,2.68,56,Very Good,E,VVS1,60
1039,1373.462297,-334.4622972,0.46,4.99,5.04,3.07,56,Ideal,H,SI1,61.2
1039,981.4761092,57.52389082,0.39,4.68,4.7,2.91,55.6,Ideal,H,IF,61.9
1039,1027.795821,11.20417863,0.4,4.75,4.72,2.98,55,Ideal,F,VVS2,62.9
1039,896.3488118,142.6511882,0.4,4.8,4.73,2.91,57,Ideal,F,VVS2,61.1
1040,852.4140787,187.5859213,0.39,4.79,4.82,2.86,57,Very Good,D,VS2,59.5
1040,1415.55721,-375.5572098,0.46,4.9,4.93,3.08,56,Ideal,I,VVS2,62.7
488,163.4525662,324.5474338,0.31,4.36,4.31,2.71,60,Premium,J,VS2,62.5
488,189.7063336,298.2936664,0.31,4.34,4.29,2.69,60,Premium,J,VS2,62.3
488,197.1268043,290.8731957,0.31,4.33,4.29,2.69,60,Premium,J,VS2,62.4
489,397.8295431,91.17045689,0.28,4.21,4.24,2.61,55,Very Good,E,VS1,61.8
489,96.19562292,392.8043771,0.3,4.39,4.49,2.57,61,Very Good,F,SI1,57.9
489,199.9747506,289.0252494,0.3,4.42,4.45,2.59,59,Very Good,F,SI1,58.4
489,424.5955227,64.40447726,0.3,4.32,4.33,2.66,56,Ideal,J,IF,61.5
489,378.1302519,110.8697481,0.3,4.29,4.36,2.66,57,Ideal,J,IF,61.5
489,543.602041,-54.60204103,0.31,4.35,4.39,2.72,55,Ideal,H,VS2,62.2
489,363.9225913,125.0774087,0.31,4.29,4.32,2.71,58,Very Good,I,VS1,63
489,452.2359432,36.76405677,0.31,4.27,4.32,2.71,57,Good,H,VS2,63.1
489,536.1815703,-47.18157034,0.31,4.36,4.39,2.72,55,Ideal,H,VS2,62.2
489,453.3287771,35.67122294,0.31,4.26,4.28,2.71,57,Good,I,VS1,63.5
489,299.3204122,189.6795878,0.31,4.29,4.33,2.7,59,Premium,I,VS1,62.6
489,395.2074592,93.79254083,0.31,4.34,4.38,2.73,57,Ideal,H,VS2,62.6
489,660.0364424,-171.0364424,0.31,4.38,4.43,2.74,53,Ideal,H,VS2,62.2
489,443.2335633,45.76643668,0.31,4.28,4.31,2.71,57,Good,H,VS2,63.1
489,398.0143507,90.98564934,0.31,4.32,4.35,2.74,57,Good,H,VS2,63.2
489,439.0695411,49.93045887,0.31,4.33,4.38,2.68,57,Ideal,H,VS2,61.5
489,609.7861293,-120.7861293,0.31,4.35,4.39,2.73,54,Very Good,H,VS2,62.5
489,309.7725529,179.2274471,0.31,4.29,4.35,2.69,59,Premium,I,VS1,62.3
489,581.400783,-92.40078301,0.31,4.32,4.35,2.69,55,Ideal,H,VS2,62.1
489,196.4835275,292.5164725,0.31,4.4,4.43,2.65,60,Very Good,H,VS2,60
489,403.7207637,85.27923631,0.31,4.32,4.34,2.73,57,Very Good,H,VS2,63
489,143.426323,345.573677,0.31,4.39,4.42,2.63,61,Very Good,H,VS2,59.7
489,274.4768872,214.5231128,0.31,4.37,4.41,2.67,59,Premium,I,VS1,60.8
489,403.7207637,85.27923631,0.31,4.32,4.34,2.73,57,Very Good,H,VS2,63
489,33.09477995,455.9052201,0.31,4.33,4.37,2.63,63,Very Good,H,VS2,60.5
489,556.5967763,-67.59677632,0.31,4.35,4.38,2.7,55,Ideal,H,VS2,61.9
489,208.4644657,280.5355343,0.31,4.31,4.36,2.71,60,Very Good,H,VS2,62.5
1040,1023.63386,16.36613992,0.42,4.83,4.8,3,57,Premium,E,VS1,62.3
1040,414.2527502,625.7472498,0.34,4.72,4.77,2.62,59,Fair,F,VVS1,55.2
1040,577.1672675,462.8327325,0.33,4.45,4.43,2.76,56,Ideal,F,VVS2,62.2
1040,575.4532099,464.5467901,0.33,4.46,4.42,2.75,56,Ideal,F,VVS2,61.9
1040,593.1936728,446.8063272,0.33,4.46,4.44,2.73,56,Ideal,F,VVS2,61.3
1040,563.6439385,476.3560615,0.33,4.49,4.44,2.74,56,Ideal,F,VVS2,61.4
1040,1107.520954,-67.52095385,0.44,4.91,4.88,3,58,Premium,H,VS2,61.3
1040,1232.37603,-192.3760297,0.44,4.88,4.83,3.05,56,Premium,I,VS1,62.8
1040,1189.863596,-149.8635959,0.44,4.91,4.89,2.99,57,Ideal,F,SI1,61
1040,1250.209123,-210.2091227,0.44,4.92,4.9,3,56,Ideal,E,SI1,61.1
1040,1081.306705,-41.30670475,0.44,4.88,4.85,3.06,58,Premium,E,SI1,62.9
1040,885.1233068,154.8766932,0.42,4.91,4.86,2.92,59,Premium,D,SI1,59.8
1040,1105.712205,-65.71220522,0.42,4.85,4.81,2.97,56,Ideal,D,SI1,61.5
1040,1100.137941,-60.13794062,0.42,4.84,4.82,2.99,56,Ideal,D,SI1,61.9
1040,908.7418496,131.2581504,0.42,4.85,4.82,2.94,59,Premium,D,SI1,60.8
1040,1167.903938,-127.9039381,0.42,4.84,4.83,3,55,Ideal,D,SI1,62
1040,1048.17357,-8.173569894,0.42,4.82,4.77,2.97,57,Ideal,D,SI1,61.9
1040,1011.467662,28.53233825,0.42,4.84,4.77,3,57,Ideal,D,SI1,62.4
1040,845.3646528,194.6353472,0.42,4.83,4.79,2.94,60,Premium,D,SI1,61.1
1040,1117.389328,-77.38932817,0.42,4.83,4.79,2.97,56,Ideal,D,SI1,61.7
1040,914.3556325,125.6443675,0.42,4.81,4.76,2.96,59,Premium,D,SI1,61.9
1040,923.4901609,116.5098391,0.42,4.79,4.77,2.97,59,Premium,D,SI1,62.1
1040,1055.726189,-15.72618902,0.42,4.8,4.77,2.98,57,Ideal,D,SI1,62.3
