date,kftx,gold,sp500,nasdaq,dxy,expinf
2020-12-15,2349.637,1853.64,3694.62,12595.92,90.473,1.96
2020-12-16,2350.506,1864.8,3701.17,12668.16,90.45,1.94
2020-12-17,2377.05,1885.42,3722.48,12752.06,89.822,1.98
2020-12-18,2378.952,1881.35,3709.41,12738.18,90.016,1.98
2020-12-21,2373.843,1876.89,3694.92,12690.26,90.043,2
2020-12-22,2367.95,1860.84,3687.26,12717.56,90.654,1.96
2020-12-23,2371.543,1872.89,3690.01,12653.14,90.413,2.01
2020-12-24,2387.506,1883.46,3703.06,12711.01,90.323,2.02
2020-12-25,2387.506,1883.46,3703.06,12711.01,90.223,2.02
2020-12-28,2389.125,1873.69,3735.36,12838.86,90.337,2.02
2020-12-29,2370.806,1878.18,3727.04,12843.49,89.994,2.02
2020-12-30,2387.263,1894.39,3732.04,12845.36,89.68,2
2020-12-31,2422.863,1898.36,3756.07,12888.28,89.937,2.03
2021-01-01,2422.863,1898.67,3756.07,12888.28,89.937,2.03
2021-01-04,2385.718,1942.9,3700.65,12694.66,89.869,2.04
2021-01-05,2390.169,1950.01,3726.86,12802.38,89.436,2.05
2021-01-06,2437.333,1918.61,3748.14,12623.35,89.53,2.08
2021-01-07,2459.998,1913.95,3803.79,12939.57,89.826,2.09
2021-01-08,2475.918,1849.01,3824.68,13105.2,90.098,2.05
2021-01-11,2445.102,1843.89,3799.61,12902.49,90.465,2.08
2021-01-12,2436.373,1854.77,3801.19,12892.09,90.093,2.1
2021-01-13,2424.976,1845.51,3809.84,12973.63,90.355,2.08
2021-01-14,2397.541,1846.53,3795.54,12898.69,90.239,2.09
2021-01-15,2375.913,1828.45,3768.25,12803.93,90.772,2.11
2021-01-18,2375.913,1841.26,3768.25,12803.93,90.765,2.11
2021-01-19,2398.729,1840.28,3798.91,12996.54,90.498,2.08
2021-01-20,2418.885,1871.84,3851.85,13296.45,90.475,2.09
2021-01-21,2402.397,1870.02,3853.07,13404.99,90.131,2.02
2021-01-22,2386.822,1855.61,3841.47,13366.4,90.238,2.02
2021-01-25,2367.337,1855.93,3855.36,13483.29,90.391,2.01
2021-01-26,2356.854,1850.92,3849.62,13490.19,90.17,2.01
2021-01-27,2298.843,1843.98,3750.77,13112.65,90.647,2.01
2021-01-28,2344.602,1843.17,3787.38,13201.53,90.455,2.08
2021-01-29,2298.651,1847.65,3714.24,12925.38,90.584,2.05
2021-02-01,2360.729,1860.78,3773.86,13248.9,90.98,2.04
2021-02-02,2412.729,1838.03,3826.31,13456.12,91.197,2.07
2021-02-03,2405.267,1834.04,3830.17,13402.37,91.171,2.11
2021-02-04,2456.746,1794.03,3871.74,13560.89,91.529,2.09
2021-02-05,2455.375,1814.11,3886.83,13603.96,91.042,2.14
2021-02-08,2479.062,1830.81,3915.59,13695.02,90.934,2.13
2021-02-09,2473.007,1838.32,3911.23,13687.08,90.439,2.13
2021-02-10,2465.106,1842.89,3909.88,13655.27,90.371,2.11
2021-02-11,2463.875,1825.51,3916.38,13734.35,90.417,2.08
2021-02-12,2478.133,1824.23,3934.83,13807.7,90.48,2.07
2021-02-15,2478.133,1818.86,3934.83,13807.7,90.48,2.07
2021-02-16,2488.707,1794.47,3932.59,13773.77,90.509,2.11
2021-02-17,2495.65,1776.13,3931.33,13699.71,90.951,2.07
2021-02-18,2486.812,1775.67,3913.97,13637.51,90.592,2.03
2021-02-19,2488.206,1784.25,3906.71,13580.78,90.364,1.99
2021-02-22,2470.013,1809.67,3876.5,13223.74,90.01,1.97
2021-02-23,2464.431,1805.73,3881.37,13194.71,90.169,1.97
2021-02-24,2491.866,1805.06,3925.43,13302.19,90.176,1.96
2021-02-25,2434.923,1770.56,3829.34,12828.31,90.134,1.94
2021-02-26,2412.827,1734.04,3811.15,12909.44,90.879,1.91
2021-03-01,2476.276,1725.04,3901.82,13282.95,91.039,1.92
2021-03-02,2462.064,1738.36,3870.29,13059.95,90.785,1.97
2021-03-03,2443.911,1711.23,3819.72,12683.33,90.947,1.97
2021-03-04,2405.334,1697.52,3768.47,12464,91.631,1.97
2021-03-05,2462.622,1700.64,3841.94,12668.51,91.977,2.01
2021-03-08,2474.382,1683.54,3821.35,12299.08,92.313,2
2021-03-09,2495.229,1716.1,3875.44,12794.49,91.958,2.01
2021-03-10,2513.086,1726.71,3898.81,12752.07,91.823,2.05
2021-03-11,2541.899,1722.6,3939.34,13052.9,91.42,2.05
2021-03-12,2566.648,1727.11,3943.34,12937.29,91.679,2.01
2021-03-15,2600.332,1731.67,3968.94,13082.54,91.833,2
2021-03-16,2579.922,1731.4,3962.71,13152.28,91.865,2.01
2021-03-17,2596.238,1745.33,3974.12,13202.38,91.442,2.02
2021-03-18,2556.866,1736.42,3915.46,12789.14,91.862,2.04
2021-03-19,2569.62,1745.23,3913.1,12866.99,91.919,2.11
2021-03-22,2563.782,1739.03,3940.59,13086.51,91.742,2.15
2021-03-23,2537.567,1727.07,3910.52,13017.79,92.336,2.1
2021-03-24,2521.874,1734.69,3889.14,12798.88,92.528,2.09
2021-03-25,2534.593,1726.93,3909.52,12780.51,92.848,2.1
2021-03-26,2589.196,1732.52,3974.54,12979.12,92.766,2.11
2021-03-29,2555.295,1712.2,3971.09,12965.74,92.944,2.16
2021-03-30,2541.857,1685.2,3958.55,12896.53,93.297,2.18
2021-03-31,2546.342,1707.71,3972.89,13091.44,93.232,2.2
2021-04-01,2598.578,1729.31,4019.87,13329.51,92.929,2.15
2021-04-02,2598.578,1728.87,4019.87,13329.51,93.022,2.14
2021-04-05,2614.712,1728.27,4077.91,13598.16,92.595,2.15
2021-04-06,2618.612,1743.27,4073.94,13578.46,92.335,2.12
2021-04-07,2601.238,1737.72,4079.95,13616.7,92.455,2.15
2021-04-08,2630.061,1755.84,4097.17,13758.5,92.059,2.11
2021-04-09,2640.238,1743.88,4128.8,13845.05,92.163,2.11
2021-04-12,2642.078,1732.76,4127.99,13819.35,92.138,2.14
2021-04-13,2640.101,1745.51,4141.59,13986.49,91.852,2.12
2021-04-14,2633.489,1736.43,4124.66,13803.91,91.69,2.1
2021-04-15,2664.263,1763.95,4170.42,14026.19,91.671,2.11
2021-04-16,2672.79,1776.51,4185.47,14041.91,91.556,2.15
2021-04-19,2639.17,1771.43,4163.26,13907.67,91.069,2.12
2021-04-20,2612.593,1778.75,4134.94,13809.3,91.241,2.12
2021-04-21,2641.91,1793.79,4173.42,13935.15,91.155,2.13
2021-04-22,2645.745,1783.94,4134.98,13762.36,91.333,2.24
2021-04-23,2683.954,1777.2,4180.17,13941.44,90.859,2.24
2021-04-26,2692.664,1781.38,4187.62,14026.16,90.807,2.25
2021-04-27,2695.083,1776.6,4186.72,13960.28,90.909,2.27
2021-04-28,2693.617,1781.68,4183.18,13901.62,90.609,2.28
2021-04-29,2704.302,1772.18,4211.47,13970.21,90.614,2.28
2021-04-30,2667.043,1769.13,4181.17,13860.76,91.28,2.25
2021-05-03,2669.851,1792.88,4192.66,13799.72,90.945,2.24
2021-05-04,2655.163,1779.06,4164.66,13544.67,91.288,2.22
2021-05-05,2623.679,1786.87,4167.59,13503.37,91.308,2.26
2021-05-06,2619.104,1815.22,4201.62,13613.73,90.951,2.24
2021-05-07,2638.183,1831.24,4232.6,13719.63,90.233,2.33
2021-05-10,2601.526,1836.07,4188.43,13359.08,90.212,2.37
2021-05-11,2586.753,1837.47,4152.1,13351.27,90.141,2.38
2021-05-12,2516.51,1815.69,4063.04,13001.63,90.713,2.36
2021-05-13,2550.053,1826.72,4112.5,13109.15,90.752,2.37
2021-05-14,2589.983,1843.43,4173.85,13393.12,90.321,2.34
2021-05-17,2576.079,1866.9,4163.29,13312.91,90.164,2.36
2021-05-18,2557.618,1869.44,4127.83,13217.68,89.75,2.32
2021-05-19,2548.87,1869.62,4115.68,13237.91,90.191,2.3
2021-05-20,2579.818,1877.21,4159.12,13494.09,89.808,2.23
2021-05-21,2589.305,1881.25,4155.86,13411.74,90.017,2.24
2021-05-24,2606.168,1881.02,4197.05,13641.75,89.844,2.24
2021-05-25,2591.004,1899.25,4188.13,13657.73,89.639,2.21
2021-05-26,2605.585,1896.67,4195.99,13702.74,90.042,2.2
2021-05-27,2618.057,1896.54,4200.88,13657.85,89.971,2.25
2021-05-28,2627.688,1903.77,4204.11,13686.51,90.031,2.27
2021-05-31,2627.688,1906.87,4204.11,13686.51,89.829,2.27
2021-06-01,2623.75,1900.44,4202.04,13654.59,89.831,2.32
2021-06-02,2644.443,1908.38,4208.12,13675.79,89.909,2.29
2021-06-03,2631.921,1870.76,4192.85,13529.68,90.512,2.28
2021-06-04,2648.213,1891.59,4229.89,13770.77,90.136,2.26
2021-06-07,2635.532,1899.21,4226.52,13802.89,89.95,2.27
2021-06-08,2656.559,1892.89,4227.26,13810.86,90.076,2.25
2021-06-09,2658.489,1888.57,4219.55,13814.94,90.12,2.23
2021-06-10,2654.9,1898.51,4239.18,13960.35,90.075,2.23
2021-06-11,2679.846,1877.53,4247.44,13998.3,90.555,2.21
2021-06-14,2682.103,1866.18,4255.15,14128.2,90.522,2.28
2021-06-15,2676.128,1859.02,4246.59,14030.41,90.536,2.3
2021-06-16,2667.601,1811.47,4223.7,13983.01,91.129,2.23
2021-06-17,2680.339,1773.5,4221.86,14163.81,91.889,2.23
2021-06-18,2644.791,1764.16,4166.45,14049.58,92.225,2.11
2021-06-21,2682.8,1783.27,4224.79,14137.23,91.899,2.09
2021-06-22,2687.156,1778.74,4246.44,14270.42,91.756,2.16
2021-06-23,2675.482,1778.68,4241.84,14274.24,91.802,2.19
2021-06-24,2705.083,1775.17,4266.49,14365.96,91.814,2.15
2021-06-25,2719.048,1781.44,4280.7,14345.18,91.851,2.22
2021-06-28,2693.302,1778.48,4290.61,14524.98,91.887,2.21
2021-06-29,2688.224,1761.24,4291.8,14572.75,92.049,2.18
2021-06-30,2673.508,1770.11,4297.5,14554.8,92.436,2.17
2021-07-01,2686.507,1776.84,4319.94,14560.05,92.597,2.21
2021-07-02,2689.959,1787.3,4352.34,14727.63,92.226,2.17
2021-07-05,2689.959,1791.77,4352.34,14727.63,92.212,2.17
2021-07-06,2683.323,1797.08,4343.54,14786.36,92.546,2.14
2021-07-07,2681.897,1803.63,4358.13,14810.54,92.644,2.13
2021-07-08,2649.747,1802.83,4320.82,14722.14,92.417,2.06
2021-07-09,2685.741,1808.32,4369.55,14826.09,92.13,2.12
2021-07-12,2689.103,1806.28,4384.63,14877.89,92.261,2.18
2021-07-13,2668.52,1807.76,4369.21,14874.54,92.752,2.16
2021-07-14,2664.091,1827.53,4374.3,14900.44,92.41,2.15
2021-07-15,2666.137,1829.47,4360.03,14794.69,92.624,2.11
2021-07-16,2658.702,1812.05,4327.16,14681.38,92.687,2.14
2021-07-19,2605.101,1812.64,4258.49,14549.09,92.891,2.07
2021-07-20,2659.707,1810.36,4323.06,14728.21,92.973,2.12
2021-07-21,2694.937,1803.66,4358.69,14842.63,92.754,2.11
2021-07-22,2680.723,1806.92,4367.48,14940.17,92.822,2.1
2021-07-23,2705.16,1802.15,4411.79,15111.79,92.912,2.17
2021-07-26,2700.86,1797.63,4422.3,15125.95,92.649,2.21
2021-07-27,2693.917,1799.09,4401.46,14956.97,92.432,2.21
2021-07-28,2700.135,1807.11,4400.64,15018.1,92.322,2.25
2021-07-29,2740.263,1828.17,4419.15,15048.36,91.864,2.28
2021-07-30,2734.511,1814.19,4395.26,14959.9,92.174,2.24
2021-08-02,2725.929,1813.47,4387.16,14963.62,92.048,2.23
2021-08-03,2720.672,1810.44,4423.15,15061.42,92.081,2.25
2021-08-04,2716.436,1811.74,4402.66,15083.39,92.27,2.2
2021-08-05,2735.046,1804.41,4429.1,15181.64,92.244,2.2
2021-08-06,2747.583,1763.03,4436.52,15109.36,92.8,2.24
2021-08-09,2736.222,1729.94,4432.35,15133.11,92.945,2.24
2021-08-10,2722.605,1728.93,4436.75,15053.58,93.055,2.27
2021-08-11,2732.951,1751.7,4447.7,15027.76,92.922,2.29
2021-08-12,2715.752,1752.9,4460.83,15088.98,93.035,2.27
2021-08-13,2716.319,1779.74,4468,15136.68,92.518,2.22
2021-08-16,2710.5,1787.45,4479.71,15140.77,92.628,2.22
2021-08-17,2694.168,1786.19,4448.08,15002.83,93.13,2.17
2021-08-18,2664.42,1787.82,4400.27,14857.92,93.136,2.16
2021-08-19,2660.648,1780.38,4405.8,14933.94,93.568,2.11
2021-08-20,2693.551,1781.11,4441.67,15092.57,93.496,2.14
2021-08-23,2713.418,1805.43,4479.53,15312.82,92.958,2.11
2021-08-24,2722.28,1802.9,4486.23,15357.68,92.893,2.15
2021-08-25,2727.659,1791,4496.19,15368.92,92.825,2.19
2021-08-26,2702.487,1792.43,4470,15278.52,93.062,2.16
2021-08-27,2746.175,1817.57,4509.37,15432.95,92.686,2.25
2021-08-30,2735.764,1810.34,4528.79,15605.09,92.653,2.23
2021-08-31,2754.114,1813.62,4522.68,15582.51,92.626,2.18
2021-09-01,2769.124,1813.9,4524.09,15611.57,92.449,2.2
2021-09-02,2764.85,1809.66,4536.95,15604.25,92.225,2.17
2021-09-03,2756.783,1827.73,4535.43,15652.86,92.035,2.2
2021-09-06,2756.783,1823.29,4535.43,15652.86,92.035,2.2
2021-09-07,2739.085,1794.36,4520.03,15675.76,92.512,2.21
2021-09-08,2747.63,1789.26,4514.07,15620.85,92.653,2.23
2021-09-09,2740.675,1794.58,4493.28,15561.05,92.479,2.21
2021-09-10,2710.684,1787.58,4458.58,15440.75,92.582,2.25
2021-09-13,2718.307,1793.75,4468.73,15434.5,92.675,2.21
2021-09-14,2681.131,1804.51,4443.05,15382.9,92.623,2.17
2021-09-15,2733.52,1794.06,4480.7,15503.53,92.548,2.19
2021-09-16,2729.704,1753.77,4473.75,15515.91,92.932,2.17
2021-09-17,2714.514,1754.34,4432.99,15333.47,93.195,2.15
2021-09-20,2669.869,1764.16,4357.73,15012.19,93.276,2.15
2021-09-21,2654.283,1774.51,4354.19,15027.77,93.204,2.14
2021-09-22,2687.892,1768.16,4395.64,15176.51,93.462,2.15
2021-09-23,2729.064,1742.76,4448.98,15316.58,93.085,2.14
2021-09-24,2728.146,1750.42,4455.48,15329.68,93.327,2.21
2021-09-27,2729.523,1750.16,4443.11,15204.83,93.383,2.2
2021-09-28,2674.167,1734.01,4352.63,14770.3,93.766,2.23
2021-09-29,2679.599,1726.37,4359.46,14752.89,94.338,2.22
2021-09-30,2666.422,1756.95,4307.54,14689.62,94.23,2.23
2021-10-01,2698.269,1760.98,4357.04,14791.87,94.035,2.25
2021-10-04,2652.154,1769.57,4300.46,14472.12,93.776,2.23
2021-10-05,2675.589,1760.18,4345.72,14674.15,93.975,2.31
2021-10-06,2682.066,1762.74,4363.55,14766.75,94.266,2.29
2021-10-07,2724.07,1755.78,4399.76,14897.13,94.217,2.31
2021-10-08,2709.266,1757.13,4391.34,14820.75,94.067,2.36
2021-10-11,2671.232,1754.15,4361.19,14713.73,94.316,2.36
2021-10-12,2683.76,1760.18,4350.65,14662.11,94.516,2.34
2021-10-13,2696.797,1792.97,4363.8,14774.6,94.08,2.36
2021-10-14,2752.785,1795.87,4438.26,15052.42,93.956,2.35
2021-10-15,2765.681,1767.62,4471.37,15146.92,93.937,2.41
2021-10-18,2764.108,1764.86,4486.46,15300.89,93.953,2.37
2021-10-19,2783.282,1769.29,4519.63,15410.72,93.734,2.37
2021-10-20,2781.344,1782.08,4536.19,15388.71,93.558,2.37
2021-10-21,2778.758,1782.9,4549.78,15489.59,93.77,2.34
2021-10-22,2791.134,1792.65,4544.9,15355.07,93.642,2.37
2021-10-25,2806.593,1807.73,4566.48,15514.19,93.813,2.37
2021-10-26,2787.279,1792.91,4574.79,15559.49,93.949,2.39
2021-10-27,2699.063,1796.81,4551.68,15598.39,93.802,2.34
2021-10-28,2727.054,1798.91,4596.42,15778.16,93.345,2.24
2021-10-29,2734.855,1783.38,4605.38,15850.47,94.123,2.13
2021-11-01,2760.243,1793.28,4613.67,15905.28,93.879,2.14
2021-11-02,2720.365,1787.76,4630.65,15972.49,94.09,2.18
2021-11-03,2728.816,1769.84,4660.57,16144.5,93.864,2.2
2021-11-04,2727.523,1792.04,4680.06,16346.24,94.347,2.24
2021-11-05,2742.442,1818.36,4697.53,16359.38,94.32,2.21
2021-11-08,2761.517,1824.18,4701.7,16336.03,94.049,2.3
2021-11-09,2747.073,1831.92,4685.25,16219.94,93.955,2.3
2021-11-10,2732.638,1849.6,4646.71,15985.57,94.85,2.32
2021-11-11,2731.596,1862.11,4649.27,16032.47,95.178,2.32
2021-11-12,2745.709,1864.9,4682.85,16199.88,95.128,2.35
2021-11-15,2750.398,1862.84,4682.8,16189.12,95.407,2.35
2021-11-16,2754.519,1850.63,4700.9,16309.77,95.915,2.29
2021-11-17,2706.406,1867.48,4688.67,16308.07,95.828,2.26
2021-11-18,2675.607,1858.94,4704.54,16482.97,95.544,2.35
2021-11-19,2653.652,1845.73,4697.96,16573.34,96.031,2.28
2021-11-22,2621.646,1804.65,4682.94,16380.98,96.548,2.24
2021-11-23,2629.511,1789.16,4690.7,16306.72,96.491,2.24
2021-11-24,2650.178,1788.61,4701.46,16367.81,96.875,2.19
2021-11-25,2650.178,1788.85,4701.46,16367.81,96.774,2.19
2021-11-26,2576.809,1802.59,4594.62,16025.58,96.089,2.18
2021-11-29,2584.442,1784.6,4655.27,16399.24,96.341,2.17
2021-11-30,2530.132,1774.52,4567,16135.92,95.994,2.2
2021-12-01,2481.909,1781.73,4513.04,15877.72,96.028,2.18
2021-12-02,2556.162,1768.74,4577.1,15990.76,96.156,2.21
2021-12-03,2526.207,1783.29,4538.43,15712.04,96.117,2.14
2021-12-06,2574.19,1778.67,4591.67,15846.16,96.328,2.09
2021-12-07,2627.002,1784.13,4686.75,16325.66,96.369,2.1
2021-12-08,2652.118,1782.99,4701.21,16394.34,95.894,2.16
2021-12-09,2612.186,1775.33,4667.45,16149.57,96.271,2.14
2021-12-10,2621.156,1782.84,4712.02,16331.98,96.097,2.12
2021-12-13,2601.995,1786.67,4668.97,16082.55,96.317,2.07
2021-12-14,2579.479,1770.85,4634.09,15914.9,96.571,2.08
2021-12-15,2610.554,1776.92,4709.85,16289.59,96.511,2.11
2021-12-16,2598.518,1799.35,4668.67,15863.94,96.042,2.14
2021-12-17,2590.33,1798.11,4620.64,15801.46,96.565,2.11
2021-12-20,2545.31,1790.93,4568.02,15627.64,96.551,2.13
2021-12-21,2616.606,1789.27,4649.23,15986.28,96.491,2.19
2021-12-22,2641.24,1803.67,4696.56,16180.14,96.076,2.24
2021-12-23,2657.263,1808.81,4725.79,16308.21,96.019,2.22
2021-12-24,2657.263,1810.26,4725.79,16308.21,96.019,2.22
2021-12-27,2668.411,1812.13,4791.19,16567.5,96.093,2.25
2021-12-28,2656.177,1806.18,4786.35,16488.66,96.202,2.22
2021-12-29,2645.012,1804.71,4793.06,16491.01,95.929,2.23
2021-12-30,2664.158,1814.67,4778.73,16429.1,95.968,2.3
2021-12-31,2653.981,1829.2,4766.18,16320.08,95.67,2.25
2022-01-03,2662.23,1801.45,4796.56,16501.77,96.213,2.25
2022-01-04,2653.939,1814.6,4793.54,16279.73,96.262,2.21
2022-01-05,2586.431,1810.44,4700.58,15771.78,96.171,2.19
2022-01-06,2589.639,1791.16,4696.05,15765.36,96.32,2.15
2022-01-07,2580.093,1796.55,4677.03,15592.19,95.719,2.18
2022-01-10,2555.608,1801.68,4670.29,15614.43,95.991,2.19
2022-01-11,2602.175,1821.6,4713.07,15844.12,95.624,2.21
2022-01-12,2594.371,1826.15,4726.35,15905.1,94.915,2.14
2022-01-13,2542.661,1822.54,4659.03,15495.62,94.79,2.09
2022-01-14,2527.017,1817.94,4662.85,15611.59,95.165,2.09
2022-01-17,2527.017,1819.23,4662.85,15611.59,95.258,2.09
2022-01-18,2471.177,1813.74,4577.11,15210.76,95.732,2.12
2022-01-19,2455.757,1840.54,4532.76,15047.84,95.51,2.07
2022-01-20,2441.785,1839.29,4482.73,14846.46,95.735,1.92
2022-01-21,2376.936,1835.38,4397.94,14438.4,95.642,1.98
2022-01-24,2381.431,1843.06,4410.13,14509.58,95.918,2.02
2022-01-25,2336.702,1848.02,4356.45,14149.12,95.948,2.04
2022-01-26,2312.718,1819.59,4349.93,14172.76,96.478,2.01
2022-01-27,2284.959,1797.43,4326.51,14003.11,97.255,2.04
2022-01-28,2372.593,1791.53,4431.85,14454.61,97.27,2.08
2022-01-31,2447.333,1797.17,4515.55,14930.05,96.54,2.06
2022-02-01,2482.381,1801.19,4546.54,15019.68,96.385,2.06
2022-02-02,2446.356,1806.8,4589.38,15139.74,95.936,2.03
2022-02-03,2383.754,1804.85,4477.44,14501.11,95.379,2
2022-02-04,2422.319,1808.28,4500.53,14694.35,95.485,2.04
2022-02-07,2418.873,1820.47,4483.87,14571.25,95.399,2.05
2022-02-08,2428.767,1825.92,4521.54,14747.03,95.643,2.07
2022-02-09,2486.294,1833.36,4587.18,15056.96,95.494,2.06
2022-02-10,2440.731,1826.85,4504.08,14705.64,95.553,2.09
2022-02-11,2408.476,1858.76,4418.64,14253.84,96.082,2.04
2022-02-14,2401.589,1871.18,4401.67,14268.59,96.374,2.05
2022-02-15,2445.634,1853.61,4471.07,14620.82,95.989,2.07
2022-02-16,2436.598,1869.8,4475.01,14603.64,95.701,2.05
2022-02-17,2364.927,1898.43,4380.26,14171.74,95.8,1.99
2022-02-18,2337.305,1898.43,4348.87,14009.54,96.043,1.96
2022-02-21,2337.305,1906.29,4348.87,14009.54,96.078,1.96
2022-02-22,2309.43,1898.64,4304.76,13870.53,96.025,2.01
2022-02-23,2247.682,1909.01,4225.5,13509.43,96.19,2.05
2022-02-24,2298.772,1903.89,4288.7,13974.67,97.137,2.05
2022-02-25,2339.539,1889.34,4384.65,14189.16,96.615,2.06
2022-02-28,2341.264,1908.99,4373.94,14237.81,96.707,2.13
2022-03-01,2298.337,1945.28,4306.26,14005.99,97.409,2.1
2022-03-02,2330.823,1928.72,4386.54,14243.69,97.385,2.19
2022-03-03,2287.112,1935.95,4363.49,14035.21,97.785,2.21
2022-03-04,2254.895,1970.7,4328.87,13837.83,98.648,2.15
2022-03-07,2172.173,1998.11,4201.09,13319.38,99.293,2.25
2022-03-08,2166.857,2050.76,4170.7,13267.61,99.062,2.37
2022-03-09,2240.662,1991.83,4277.88,13742.2,97.968,2.35
2022-03-10,2220.327,1996.98,4259.52,13591,98.507,2.3
2022-03-11,2179.391,1988.46,4204.31,13301.83,99.124,2.36
2022-03-14,2163.712,1950.88,4173.11,13046.64,98.999,2.36
2022-03-15,2206.106,1917.94,4262.45,13458.56,99.097,2.26
2022-03-16,2290.321,1927.29,4357.86,13956.79,98.618,2.26
2022-03-17,2331.373,1942.89,4411.67,14118.6,97.974,2.31
2022-03-18,2389.339,1921.62,4463.12,14420.08,98.233,2.24
2022-03-21,2363.534,1935.91,4461.18,14376.09,98.498,2.28
2022-03-22,2404.477,1921.69,4511.61,14654.33,98.493,2.3
2022-03-23,2358.79,1943.86,4456.24,14447.55,98.622,2.31
2022-03-24,2376.79,1957.69,4520.16,14765.69,98.789,2.27
2022-03-25,2364.96,1958.29,4543.06,14754.31,98.789,2.31
2022-03-28,2390.64,1922.8,4575.52,14987.4,99.091,2.34
2022-03-29,2457.9,1919.43,4631.6,15239.32,98.404,2.32
2022-03-30,2414.51,1932.87,4602.45,15071.55,97.792,2.31
2022-03-31,2380.992,1937.44,4530.41,14838.49,98.312,2.34
2022-04-01,2381.003,1925.68,4545.86,14861.21,98.632,2.32
2022-04-04,2403.012,1932.73,4582.64,15159.58,99,2.32
2022-04-05,2366.761,1923.6,4525.12,14820.64,99.472,2.37
2022-04-06,2323.243,1925.35,4481.15,14498.88,99.599,2.38
2022-04-07,2303.123,1931.86,4500.21,14531.81,99.751,2.38
2022-04-08,2287.668,1947.54,4488.28,14327.26,99.796,2.41
2022-04-11,2270.227,1953.52,4412.53,13990.21,99.932,2.45
2022-04-12,2248.004,1966.76,4397.45,13940.24,100.292,2.41
2022-04-13,2281.893,1977.8,4446.59,14217.29,99.875,2.35
2022-04-14,2251.658,1973.71,4392.59,13893.21,100.321,2.45
2022-04-15,2251.658,1978.24,4392.59,13893.21,100.5,2.45
2022-04-18,2231.443,1978.91,4391.69,13910.76,100.781,2.48
2022-04-19,2289.25,1950.09,4462.21,14210.26,100.961,2.5
2022-04-20,2271.095,1957.77,4459.45,13998.53,100.39,2.48
2022-04-21,2216.888,1951.62,4393.66,13720.45,100.578,2.67
2022-04-22,2156.994,1931.6,4271.78,13356.87,101.22,2.59
2022-04-25,2190.458,1897.83,4296.12,13533.22,101.752,2.55
2022-04-26,2111.858,1905.51,4175.2,13009.71,102.303,2.45
2022-04-27,2122.976,1886.1,4183.96,13003.36,102.954,2.48
2022-04-28,2184.901,1894.45,4287.5,13456.06,103.623,2.55
2022-04-29,2097.313,1896.93,4131.93,12854.8,102.959,2.46
2022-05-02,2101.996,1863.02,4155.38,13075.85,103.744,2.41
2022-05-03,2109.414,1868.12,4175.48,13089.9,103.465,2.45
2022-05-04,2166.583,1881.22,4300.17,13535.71,102.587,2.48
2022-05-05,2060.608,1877.18,4146.87,12850.55,103.752,2.51
2022-05-06,2003.024,1883.81,4123.34,12693.54,103.66,2.5
2022-05-09,1912.709,1854.17,3991.24,12187.72,103.651,2.44
2022-05-10,1898.429,1838.27,4001.05,12345.86,103.92,2.38
2022-05-11,1853.278,1852.4,3935.18,11967.56,103.846,2.4
2022-05-12,1873.054,1821.82,3930.08,11945.5,104.851,2.29
2022-05-13,1950.627,1811.79,4023.89,12387.4,104.563,2.35
2022-05-16,1920.807,1824.14,4008.01,12243.58,104.187,2.32
2022-05-17,1974.135,1815.16,4088.85,12564.1,103.36,2.34
2022-05-18,1916.106,1816.6,3923.68,11928.31,103.81,2.39
2022-05-19,1946.477,1841.85,3900.79,11875.63,102.724,2.21
2022-05-20,1956.337,1846.5,3901.36,11835.62,103.15,2.22
2022-05-23,1980.598,1853.59,3973.75,12034.28,102.076,2.28
2022-05-24,1935.642,1866.45,3941.48,11769.84,101.857,2.23
2022-05-25,1966.048,1853.46,3978.73,11943.93,102.056,2.24
2022-05-26,2013.672,1850.63,4057.84,12276.79,101.829,2.28
2022-05-27,2076.181,1853.72,4158.24,12681.42,101.668,2.31
2022-05-30,2076.181,1855.23,4158.24,12681.42,101.668,2.31
2022-05-31,2054.852,1837.35,4132.15,12642.1,101.752,2.32
2022-06-01,2012.784,1846.6,4101.23,12548.36,102.498,2.34
2022-06-02,2073.303,1868.58,4176.82,12892.89,101.824,2.35
2022-06-03,2034.732,1851.19,4108.54,12548.03,102.14,2.44
2022-06-06,2035.803,1841.43,4121.43,12599.63,102.437,2.47
2022-06-07,2055.316,1852.37,4160.68,12711.68,102.318,2.43
2022-06-08,2028.743,1853.36,4115.77,12615.13,102.542,2.44
2022-06-09,1969.137,1847.95,4017.82,12269.78,103.223,2.42
2022-06-10,1915.982,1871.6,3900.86,11832.82,104.148,2.39
2022-06-13,1828.893,1819.26,3749.63,11288.32,105.078,2.37
2022-06-14,1818.818,1808.49,3735.48,11311.69,105.518,2.32
2022-06-15,1846.458,1833.82,3789.99,11593.77,105.158,2.4
2022-06-16,1769.048,1857.33,3666.77,11127.57,103.631,2.37
2022-06-17,1794.113,1839.39,3674.84,11265.99,104.7,2.36
2022-06-20,1794.113,1838.74,3674.84,11265.99,104.7,2.36
2022-06-21,1827.837,1832.98,3764.79,11546.76,104.435,2.38
2022-06-22,1831.289,1837.72,3759.89,11527.71,104.197,2.34
2022-06-23,1879.892,1822.77,3795.73,11697.68,104.431,2.31
2022-06-24,1949.097,1826.88,3911.74,12105.85,104.185,2.3
